At 0>λ>-1, it has the usual second-order anomalies near Hc with the critical indices obeying the scaling relation and depending on λ.;41 Results-Specific
At λ>0, higher-order transitions occur (third, fourth, etc.), marked by a divergence of the corresponding nonlinear susceptibilities.;41 Results-Specific
In the chains with an even number of spins, the intermediate ``bow-tie'' phase with linearly modulated AF order exists between the AF and ferromagnetic phases at J1c.;41 Results-Specific
Its origin can be traced to the infinite correlation length of the degenerate AF phase from which it emerges.;51 Conclusions-Explanation
This implies the existence of similar inhomogeneous phases with size- and form-dependent order in a number of other systems with infinite correlation length.;52 Conclusions-Specific
The possibility to observe the signs of the ``bow-tie'' phase in low-T neutron diffraction experiments is discussed.;53 Conclusions-Reference
76;
Phase behavior of DODAB aqueous solution, prepared without sonication, was studied by adiabatic scanning calorimetry.;31 Method-Specific
Measurements revealed four phase transitions with the temperatures 35.2, 39.6, 44.6, and 52.4 at heating and one transition at the temperature 40.4 at cooling.;41 Results-Specific
The first three transitions at heating occur in unilamellar vesicles.;42 Results-Reference
The first and third transitions correspond to the subgel-gel and gel-liquid phase transitions, corresponding enthalpy jumps are equal to 33 and 49 kJ/mol.;41 Results-Specific
The second transition appears after some aging and is similar to gel-ripple phase transition in a DPPC solution, with the enthalpy jump under the transition exceeding 7.4 kJ/mol.;41 Results-Specific
The transition occurs in unilamellar vesicles.;41 Results-Specific
The transition at the temperature 52.4 occurs in another subsystem of the solution, which we believe to be multilamellar vesicles.;41 Results-Specific
The enthalpy jump at this transition is equal to 97 kJ/mol, and data analysis suggests that this is a subgel-liquid transition.;41 Results-Specific
The phase transition at cooling is the liquid-gel transition in unilamellar vesicles.;41 Results-Specific
During the measurements, a slow evolution of the solution occurs, consisting in a change of concentrations of unilamellar and multilamellar vesicles.;41 Results-Specific
This transformation mainly occurs at low temperatures.;41 Results-Specific
77;
The optical conductivity of graphene, bilayer graphene, and graphite in quantizing magnetic fields is studied.;2 Problem
Both dynamical conductivities, longitudinal and Hall's, are evaluated analytically.;32 Method-Procedure, 42 Results-Reference
The conductivity peaks are explained in terms of electron transitions.;41 Results-Specific, 51 Conclusions-Explanation
Correspondences between the transition frequencies and the magneto-optical features are established using the theoretical results.;32 Method-Procedure
We show that trigonal warping can be considered within the perturbation theory for strong magnetic fields larger than 1 T.;42 Results-Reference
The semiclassical approach is applied for weak fields when the Fermi energy is much larger than the cyclotron frequency.;32 Method-Procedure
The main optical transitions obey the selection rule with Δ n=1 for the Landau number n, but the Δ n=2 transitions due to the trigonal warping are also possible.;41 Results-Specific
The Faraday/Kerr rotation and light transmission/reflection in quantizing magnetic fields are calculated.;42 Results-Reference
Parameters of the Slonczewski-Weiss-McClure model are used in the fit taking the previous de Haas-van Alphen measurements into account and correcting some of them in the case of strong magnetic fields.;32 Method-Procedure
78;
Basic equations of diffusional kinetics in alloys are statistically derived using the master equation approach.;31 Method-Specific, 42 Results-Reference
To describe diffusional transformations in substitution alloys, we derive the ``quasi-equilibrium'' kinetic equation that generalizes its earlier versions by taking possible ``interaction renormalization'' effects into account.;32 Method-Procedure
For the interstitial alloys Me-X, we derive an explicit expression for the diffusivity D of an interstitial atom X.;42 Results-Reference
This expression notably differs from those used in previous phenomenological treatments.;41 Results-Specific
This microscopic expression for D is applied to describe the diffusion of carbon in austenite based on some simple models of carbon-carbon interaction.;32 Method-Procedure
The results obtained enable us to make certain conclusions about the real form of these interactions and about the scale of the ``transition state entropy'' for diffusion of carbon in austenite.;53 Conclusions-Reference
79;
The dc voltage observed at low temperatures in a 2D electron sample in the absence of noticeable external excitations [1] is accounted by the Schottky contact rectification of the noise generated in the measuring circuit.;32 Method-Procedure, 51 Conclusions-Explanation
The rectified voltage is shown to depend on the asymmetry of the contact pair.;42 Results-Reference
The dependence of the rectified voltage on the noise amplitude first follows the trivial quadratic law, then exhibits a nearly linear behavior, and finally, levels off.;41 Results-Specific
80;
We suggest a qualitative explanation of oscillations in electron capture decays of hydrogen-like 140 Pr and 142 Pm ions observed recently in an ion experimental storage ring (ESR) of Gesellschaft für Schwerionenforschung (GSI) mbH, Darmstadt, Germany.;2 Problem
This explanation is based on the electron multiphoton Rabi oscillations between two Zeeman states of the hyperfine ground level with the total angular momentum F=1/2.;51 Conclusions-Explanation
The Zeeman splitting is produced by a constant magnetic field in the ESR.;32 Method-Procedure
Transitions between these states are produced by the second, sufficiently strong alternating magnetic field that approximates realistic fields in the GSI ESR.;32 Method-Procedure
The Zeeman splitting amounts to only about 10-5 eV.;41 Results-Specific
This allows explaining the observed quantum beats with the period 7 s.;51 Conclusions-Explanation
81;
We demonstrate that the tunneling current flowing through a system with Coulomb correlations leads to a charge redistribution between the different localized states.;42 Results-Reference
A simple model consisting of two electron levels is analyzed by means of the Heisenberg equations of motion taking correlations of electron filling numbers in localized states into account exactly in all orders.;31 Method-Specific
We consider various relations between the Coulomb interaction and localized electron energies.;32 Method-Procedure
Sudden jumps of the electron density at each level in a certain range of the applied bias are found.;42 Results-Reference
We find that for some parameter range, inverse occupation in the two-level system appears due to Coulomb correlations.;42 Results-Reference
It is also shown that Coulomb correlations lead to the appearance of negative tunneling conductivity at a certain relation between the values of tunneling rates from the two electron levels.;42 Results-Reference
82;
The mesoscopic relaxation of small Pd islands on Pd(100) and PdH(100) surfaces is investigated on the atomic scale by performing molecular statics calculations.;2 Problem, 32 Method-Procedure
A strong strain and stress inhomogeneity in islands and topmost layers of the substrate is revealed.;42 Results-Reference
An unusual size dependence of the shape of islands is discovered.;42 Results-Reference
83;
An expansion of the nearly free-electron model constructed by Frantzeskakis, Pons, and Grioni [1] describing quantum states at the Bi/Si(111) interface with the giant spin-orbit coupling is developed and applied for the band structure and spin polarization calculation, as well as for the linear response analysis of the charge current and induced spin caused by a dc field and by electromagnetic radiation.;2 Problem
It is found that the large spin-orbit coupling in this system may allow resolving the spin-dependent properties even at room temperature and at a realistic collision rate.;42 Results-Reference
The geometry of the atomic lattice combined with spin-orbit coupling leads to an anisotropic response for both the current and spin components related to the orientation of the external field.;42 Results-Reference
The in-plane dc electric field produces only the in-plane components of spin in the sample, while both the in-plane and out-of-plane spin components can be excited by normally propagating electromagnetic wave with different polarizations.;42 Results-Reference
84;
The new approach to the diffusion-limited reaction rate theory, recently proposed by the author, is further developed on the base of a similar approach to Brownian coagulation.;2 Problem
The traditional diffusion approach to calculation of the reaction rate is critically analyzed.;53 Conclusions-Reference
In particular, it is shown that the traditional approach is applicable only in the special case of reactions with a large reaction radius, \overline{r}_A\ll R_{AB}\ll\overline{r}_B (where \overline{r}_A and \overline{r}_B are the mean inter-particle distances), and becomes inappropriate in calculating the reaction rate in the case of a relatively small reaction radius, R_{AB}\ll\overline{r}_A,\overline{r}_B.;41 Results-Specific
In the latter case, most important for chemical reactions, particle collisions occur not in the diffusion regime but mainly in the kinetic regime characterized by homogeneous (random) spatial distribution of particles on the length scale of the mean inter-particle distance.;41 Results-Specific
The calculated reaction rate for a small reaction radius in three dimensions formally (and fortuitously) coincides with the expression derived in the traditional approach for reactions with a large reaction radius, but notably deviates at large times from the traditional result in the planar two-dimensional geometry.;41 Results-Specific
In application to reactions on discrete lattice sites, new relations for the reaction rate constants are derived for both three-dimensional and two-dimensional lattices.;42 Results-Reference
85;
We theoretically study the electronic structure (spectral functions and Fermi surfaces) of incommensurate pseudogap and charge density wave (CDW) and commensurate CDW phases of quasi-two-dimensional diselenides 2H-TaSe2 and 2H-NbSe2.;2 Problem, 32 Method-Procedure
The incommensurate pseudogap regime is described within the scenario based on short-range-order CDW fluctuations, considered within the static Gaussian random field model.;42 Results-Reference
In contrast, e.g., to high-Tc cuprates, layered dichalcogenides have several different CDW scattering vectors and an electronic spectrum with two bands at the Fermi level.;42 Results-Reference
For this, we present a theoretical background for the description of multiple scattering processes within a multiple-band electronic spectrum.;32 Method-Procedure
Theoretical spectral functions and Fermi surfaces thus obtained are compared with recent ARPES experimental data, demonstrating rather good qualitative agreement.;32 Method-Procedure, 42 Results-Reference
86;
Even tiny lepton flavor violation (LFV) due to some New Physics is able to alter the conditions inside a collapsing supernova core and probably to facilitate the explosion.;1 Background
LFV emerges naturally in a see-saw type-II model of neutrino mass generation.;1 Background
Experimentally, the LFV beyond the Standard Model is constrained by rare lepton decay searches.;1 Background
In particular, strong bounds are imposed on the \mu\rightarrow eee branching ratio and on the μ-e conversion in muonic gold.;1 Background
Currently, the \mu\rightarrow e \gamma is under investigation in the MEG experiment that aims at a dramatic increase in sensitivity in the next three years.;2 Problem
We seek a see-saw type-II LFV pattern that fits all the experimental constraints, leads to {\rm Br}(\mu\rightarrow e \gamma)\gtrsim {\rm Br}(\mu\rightarrow eee), and ensures a rate of LFV processes in supernova high enough to modify the supernova physics.;2 Problem
These requirements are sufficient to eliminate almost all freedom in the model.;2 Problem
In particular, they lead to the prediction 0.4 \cdot 10^{-12} \lesssim {\rm Br}(\mu\rightarrow e \gamma) \lesssim 6 \cdot 10^{-12}, which will be testable by MEG in the nearest future.;41 Results-Specific
The considered scenario also constrains the neutrino mass-mixing pattern and provides lower and upper bounds on τ-lepton LFV decays.;42 Results-Reference
We also briefly discuss a model with a single bilepton in which the \mu\rightarrow eee decay is absent at the tree level.;42 Results-Reference
87;
We study the method of generation of states that approximate superpositions of large-amplitude coherent states (SCSs) with high fidelity in free-traveling fields.;2 Problem
Our approach is based on the representation of an arbitrary single-mode pure state, and SCSs in particular, in terms of displaced number states with an arbitrary displacement amplitude.;32 Method-Procedure
The proposed optical scheme is based on alternation of photon additions and displacement operators (in the general case, N photon additions and N-1 displacements are required) with a seed coherent state to generate both even and odd displaced squeezed SCSs regardless of the parity of the used photon additions.;42 Results-Reference
It is shown that the optical scheme studied is sensitive to the seed coherent state if the other parameters are unchanged.;42 Results-Reference
Output states can approximate either even squeezed SCS or odd SCS shifted relative to each other by some value.;42 Results-Reference
This allows constructing a local rotation operator, in particular, the Hadamard gate, which is a mainframe element for quantum computation with coherent states.;42 Results-Reference
We also show that three-photon additions with two intermediate displacement operators are sufficient to generate even displaced squeezed SCS with the amplitude 1.7 and fidelity more than 0.99.;42 Results-Reference
The effects deteriorating the quality of output states are considered.;42 Results-Reference
88;
We suggest a new method of calculation of the equilibrium correlation functions of an arbitrary order for the interacting Fermi-gas model in the framework of the static fluctuation approximation method.;2 Problem
This method based only on a single and controllable approximation allows obtaining the so-called far-distance equations.;32 Method-Procedure, 42 Results-Reference
These equations connecting the quantum states of a Fermi particle with variables of the local field operator contain all necessary information related to the calculation of the desired correlation functions and basic thermodynamic parameters of the many-body system.;42 Results-Reference
The basic expressions for the mean energy and heat capacity for the electron gas at low temperatures in the high-density limit were obtained.;42 Results-Reference
All expressions are given in the units of rs, where rs determines the ratio of a mean distance between electrons to the Bohr radius a0.;32 Method-Procedure
In these expressions, we calculate terms of the respective order rs and r2s.;42 Results-Reference
It is also shown that the static fluctuation approximation allows finding the terms related to higher orders of the decomposition with respect to the parameter rs.;42 Results-Reference
89;
Different regimes of the Fermi-Pasta-Ulam (FPU) recurrence are simulated numerically for fully nonlinear ``one-dimensional'' potential water waves in a finite-depth flume between two vertical walls.;32 Method-Procedure
In such systems, the FPU recurrence is closely related to the dynamics of coherent structures approximately corresponding to solitons of the integrable Boussinesq system.;1 Background
A simplest periodic solution of the Boussinesq model, describing a single soliton between the walls, is presented in analytic form in terms of the elliptic Jacobi functions.;42 Results-Reference
In the numerical experiments, it is observed that depending on the number of solitons in the flume and their parameters, the FPU recurrence can occur in a simple or complicated manner, or be practically absent.;42 Results-Reference
For comparison, the nonlinear dynamics of potential water waves over nonuniform beds is simulated, with initial states taken in the form of several pairs of colliding solitons.;32 Method-Procedure
With a mild-slope bed profile, a typical phenomenon in the course of evolution is the appearance of relatively high (rogue) waves, while for random, relatively short-correlated bed profiles it is either the appearance of tall waves or the formation of sharp crests at moderate-height waves.;42 Results-Reference
90;
We present a generalization of Borisov's construction of the chiral de Rham complex in the case of the line-bundle-twisted chiral de Rham complex on a Calabi-Yau hypersurface in a projective space.;2 Problem
We generalize the differential associated with a polytope Δ of the projective space \mathbb{P}^{d- 1} by allowing nonzero modes for the screening currents forming this differential.;32 Method-Procedure
It is shown that the numbers of screening current modes define the support function of the toric divisor of a line bundle on \mathbb{P}^{d-1} that twists the chiral de Rham complex on the Calabi-Yau hypersurface.;42 Results-Reference
91;
The \cN=1 SQCD with SU(Nc) colors and NF flavors of light quarks is considered within the dynamical scenario that assumes that quarks can be in the two different phases only: the heavy-quark phase, where they are confined, and the phase of higgsed quarks, at the appropriate values of the Lagrangian parameters.;2 Problem, 32 Method-Procedure
The mass spectra of this (direct) theory and its Seiberg dual are obtained and compared for quarks of small equal or unequal masses.;42 Results-Reference
It is shown that in those regions of the parameter space where an additional small parameter exists (it is 0<b_0/N_F=(3N_c-N_F)/N_F\ll 1 at the right end of the conformal window, where the direct theory is weakly coupled in the vicinity of its IR fixed point, or its analog 0<\overline{b}_0/N_F=(2N_F-3N_c)/N_F\ll 1 for the dual theory at the left end of the conformal window), the mass spectra of the direct and dual theories are parametrically different.;41 Results-Specific
A number of other regimes are also considered.;42 Results-Reference
92;
Magnetic properties of the organic conductor κ-(BETS)2 Mn[N(CN)2]3 above and below the temperature of the metal-insulator transition that occurs at T_{MI}\approx25 K are studied by 1H NMR.;2 Problem, 32 Method-Procedure
The proton spectrum is shown to be determined by the static dipolar fields from Mn2+ localized moments, while the 1H spin-lattice relaxation is dominated by fluctuating fields from Mn2+ electrons.;42 Results-Reference
The NMR data, both static (the spectra) and dynamic (the spin-lattice relaxation), indicate the freezing of Mn2+ moments into a short-range or an incommensurate long-range antiferromagnetic order below TMI.;42 Results-Reference
93;
The multiple quantum (MQ) NMR dynamics in the system of equivalent spins with the dipolar ordered initial state is considered.;42 Results-Reference
The high symmetry of the Hamiltonian responsible for the MQ NMR dynamics (the MQ Hamiltonian) is used to develop analytic and numerical methods for the investigation of the MQ NMR dynamics in systems consisting of hundreds of spins from the ``first principles''.;32 Method-Procedure
We obtain the dependence of the intensities of the MQ NMR coherences on their orders (profiles of the MQ NMR coherences) for systems of 200-600 spins.;42 Results-Reference
It is shown that these profiles may be well approximated by exponential distribution functions.;42 Results-Reference
We also compare the MQ NMR dynamics in the systems of equivalent spins having two different initial states, the dipolar ordered state and the thermal equilibrium state in a strong external magnetic field.;32 Method-Procedure
94;
The energy spectra and transport of electronic excitations in one-dimensional aperiodic sequences of quantum dots of Thue-Morse and double-periodic type are studied.;2 Problem
The influence of external magnetic and electric fields on the energy spectra and transport is considered.;42 Results-Reference
For aperiodic sequences of quantum dots, in contrast to aperiodic sequences of atoms, the influence of relatively small magnetic and electric fields is essential, but localization occurs at finite values of the perturbations.;42 Results-Reference
The transmission coefficient is determined using the quasiclassical approximation with the Coulomb blockade taken into account.;32 Method-Procedure
The resonance tunneling is studied.;42 Results-Reference
95;
Thermodynamics of a short-range model of spin ice magnets in a field is considered in the Bethe-Peierls approximation.;2 Problem, 31 Method-Specific
The results obtained for [111], [100], and [011] fields agree reasonably well with the existing Monte Carlo simulations and some experiments.;42 Results-Reference
In this approximation, all extremely sharp field-induced anomalies are described by analytic functions of temperature and the applied field.;32 Method-Procedure
In spite of the absence of true phase transitions, the analysis of the entropy and specific heat reliefs over the H-T plane allows discerning ``pseudo-phases'' with a specific character of spin fluctuations and defining the lines of relatively sharp ``pseudo-transitions'' between them.;42 Results-Reference
96;
We analyze the magnetic kinematic dynamo in a conducting fluid where a stationary shear flow is accompanied by relatively weak random velocity fluctuations.;2 Problem
The diffusionless and diffusion regimes are described.;42 Results-Reference
The growth rates of the magnetic field moments are related to the statistical characteristics of the flow describing divergence of the Lagrangian trajectories.;42 Results-Reference
The magnetic field correlation functions are examined, and their growth rates and scaling behavior are established.;42 Results-Reference
General assertions are illustrated by the explicit solution of a model where the velocity field is short-correlated in time.;42 Results-Reference
97;
We investigate statistical properties of the passive scalar mixing in random (turbulent) flows assuming its diffusion to be weak.;2 Problem
Then at advanced stages of the passive scalar decay, its unmixed residue is primarily concentrated in a narrow diffusive layer near the wall and its transport to the bulk goes through the peripheral region (laminar sublayer of the flow).;42 Results-Reference
We conducted Lagrangian numerical simulations of the process for different space dimensions d and revealed structures responsible for the transport, which are passive scalar tongues pulled from the diffusive boundary layer to the bulk.;31 Method-Specific, 42 Results-Reference
We investigated statistical properties of the passive scalar and of the passive scalar integrated along the wall.;42 Results-Reference
Moments of both objects demonstrate scaling behavior outside the diffusive boundary layer.;42 Results-Reference
We propose an analytic scheme for the passive scalar statistics, explaining the features observed numerically.;42 Results-Reference
98;
We investigate the photon emission from the electrosphere of a quark star.;2 Problem
We show that at temperatures T\approx 0.1-1 MeV, the dominating mechanism is the bremsstrahlung due to bending of electron trajectories in the mean Coulomb field of the electrosphere.;41 Results-Specific
The radiated energy for this mechanism is much larger than that for the Bethe-Heitler bremsstrahlung.;42 Results-Reference
The energy flux from the mean field bremsstrahlung also exceeds the one from the tunnel e+e- pair creation.;42 Results-Reference
We demonstrate that the LPM suppression of the photon emission is negligible.;42 Results-Reference
99;
The quantum-mechanochemical-reaction-coordinate approach has disclosed atomically matched peculiarities that accompany the deformation-failure-rupture process occurring in nanographenes.;31 Method-Specific, 42 Results-Reference
The high stiffness of the graphene body is provided by the benzenoid unit.;32 Method-Procedure
The anisotropy of the unit mechanical behavior in combination with different configurations of the unit packing with respect to the body C-C bond chains forms the ground for the structure-sensitive mechanism of the mechanical behavior that is drastically different for two different deformation modes.;32 Method-Procedure
The zig-zag deformation mode is particularly manifested with the formation of one-atom chains.;42 Results-Reference
The approach allows tracing a deformation-stimulated change in the chemical reactivity of both the nanographene body and its individual atoms.;52 Conclusions-Specific
100;
An analytic approach to the theory of optical defect modes in chiral liquid crystals (CLCs) is developed.;2 Problem
The analytic study is facilitated by the choice of the problem parameters.;32 Method-Procedure
Specifically, an isotropic layer (with the dielectric susceptibility equal to the average CLC dielectric susceptibility) sandwiched between two CLC layers is studied.;42 Results-Reference
The chosen model allows eliminating the polarization mixing and reducing the corresponding equations to the equations for light of diffracting polarization only.;42 Results-Reference
The dispersion equation relating the defect mode (DM) frequency to the isotropic layer thickness and an analytic expression for the field distribution in the DM structure are obtained and the corresponding dependences are plotted for some values of the DM structure parameters.;42 Results-Reference
Analytic expressions for the transmission and reflection coefficients of the DM structure (CLC-defect layer-CLC) are presented and analyzed for nonabsorbing, absorbing, and amplifying CLCs.;42 Results-Reference
The anomalously strong light absorption effect at the DM frequency is revealed.;42 Results-Reference
The limit case of infinitely thick CLC layers is considered in detail.;42 Results-Reference
It is shown that for distributed feedback lasing in a defect structure, adjusting the lasing frequency to the DM frequency results in a significant decrease in the lasing threshold.;42 Results-Reference
The DM dispersion equations are solved numerically for typical values of the relevant parameters.;42 Results-Reference
Our approach helps clarify the physics of the optical DMs in CLCs and completely agrees with the corresponding results of the previous numerical investigations.;52 Conclusions-Specific
